start_ts,duration,start_station,end_station,subscriber,birth_year
2017-07-15 00:00:07,1506,324,3064,0,1995
2017-07-15 00:00:06,929,342,342,1,1979
2017-07-15 00:00:12,229,237,504,1,1996
2017-07-15 00:00:18,543,3119,3108,1,1986
2017-07-15 00:00:20,1845,2000,3016,1,1986
2017-07-15 00:00:22,196,3335,467,0,1990
2017-07-15 00:00:26,200,3373,3403,1,1984
2017-07-15 00:00:26,197,3373,3403,1,1985
2017-07-15 00:00:32,257,497,461,1,1985
2017-07-15 00:00:37,173,3115,3476,1,1989
2017-07-15 00:00:45,132,471,539,1,1983
2017-07-15 00:00:50,437,116,358,1,1979
2017-07-15 00:00:58,501,472,490,1,1963
2017-07-15 00:01:01,941,327,265,1,1984
2017-07-15 00:01:04,842,327,401,1,1984
2017-07-15 00:01:06,502,472,490,1,1960
2017-07-15 00:00:04,1511,3002,2003,1,1988
2017-07-15 00:01:10,651,3260,386,1,1985
2017-07-15 00:01:17,1401,3134,3323,1,1982
2017-07-15 00:01:32,1232,150,309,0,0
2017-07-15 00:01:31,605,3041,409,1,1988
2017-07-15 00:01:33,636,150,150,1,1992
2017-07-15 00:01:36,456,438,536,1,1997
2017-07-15 00:01:36,360,3300,3354,1,1998
2017-07-15 00:01:44,2465,528,3109,1,1985
2017-07-15 00:01:45,332,539,3091,1,1991
2017-07-15 00:01:53,211,3335,467,1,1991
2017-07-15 00:02:05,602,390,354,1,0
2017-07-15 00:02:10,832,387,417,0,0
2017-07-15 00:02:32,778,223,432,1,1986
2017-07-15 00:02:35,987,397,3042,1,1963
2017-07-15 00:02:37,467,3360,3293,1,1979
2017-07-15 00:02:43,984,259,412,1,2000
2017-07-15 00:02:44,1407,259,268,1,1999
2017-07-15 00:02:47,830,3172,3323,1,1996
2017-07-15 00:02:57,446,3360,3314,1,1982
2017-07-15 00:03:03,489,3082,3081,1,1984
2017-07-15 00:03:10,796,453,519,1,1977
2017-07-15 00:03:11,645,3244,3244,1,1941
2017-07-15 00:03:28,573,428,433,1,1990
2017-07-15 00:03:33,1081,3118,3068,1,1980
2017-07-15 00:03:35,955,410,346,1,1984
2017-07-15 00:03:38,835,334,447,1,1973
2017-07-15 00:03:43,430,3082,3081,1,1975
2017-07-15 00:03:52,745,368,382,1,1984
2017-07-15 00:03:53,701,402,252,1,1985
2017-07-15 00:04:03,539,428,433,1,1992
2017-07-15 00:04:06,1245,247,450,1,1964
2017-07-15 00:04:09,612,324,343,1,1986
2017-07-15 00:04:09,231,3236,448,1,1989
2017-07-15 00:04:12,373,3175,72,1,1986
2017-07-15 00:04:20,368,3161,3293,1,1982
2017-07-15 00:04:24,433,405,128,1,1990
2017-07-15 00:04:34,503,405,345,1,1991
2017-07-15 00:04:37,1383,254,302,1,1983
2017-07-15 00:04:43,409,403,285,1,1976
2017-07-15 00:04:56,863,244,3329,1,1990
2017-07-15 00:05:23,1590,72,501,1,1990
2017-07-15 00:05:21,259,3449,3090,1,1970
2017-07-15 00:05:27,1245,348,477,1,1983
2017-07-15 00:05:26,641,446,483,1,1985
2017-07-15 00:05:27,365,3409,143,1,1993
2017-07-15 00:05:30,264,468,3457,1,1984
2017-07-15 00:05:37,985,387,356,1,1993
2017-07-15 00:05:38,245,3398,3333,1,1981
2017-07-15 00:05:52,1264,368,3255,0,0
2017-07-15 00:05:53,1236,368,3255,1,1970
2017-07-15 00:06:02,2059,127,356,0,0
2017-07-15 00:06:02,2062,127,356,0,1987
2017-07-15 00:06:05,653,433,229,1,1974
2017-07-15 00:06:10,725,377,284,1,1953
2017-07-15 00:06:09,367,490,495,1,1976
2017-07-15 00:06:28,1368,467,83,0,1990
2017-07-15 00:06:33,232,167,3459,1,1992
2017-07-15 00:06:32,590,3476,3086,1,1972
2017-07-15 00:06:40,1114,532,312,1,1986
2017-07-15 00:06:51,629,438,402,1,1987
2017-07-15 00:06:58,280,83,395,1,1984
2017-07-15 00:07:06,303,3409,3413,1,1990
2017-07-15 00:07:07,303,3409,3413,1,1956
2017-07-15 00:07:11,802,320,279,1,1966
2017-07-15 00:07:16,1081,3423,3422,1,1976
2017-07-15 00:07:43,1230,296,507,1,1973
2017-07-15 00:07:50,877,285,432,1,1991
2017-07-15 00:08:07,288,403,326,1,1989
2017-07-15 00:08:19,191,229,161,1,1982
2017-07-15 00:08:28,1781,195,3435,1,1991
2017-07-15 00:08:40,705,3146,3391,1,1973
2017-07-15 00:08:40,437,3064,3081,1,1981
2017-07-15 00:08:54,595,3146,3425,1,1963
2017-07-15 00:08:57,632,492,3431,1,1986
2017-07-15 00:09:11,554,478,519,1,1977
2017-07-15 00:09:11,499,3311,3402,1,1970
2017-07-15 00:09:13,1717,442,3383,1,1982
2017-07-15 00:09:15,483,355,342,1,1966
2017-07-15 00:09:25,723,445,540,1,1994
2017-07-15 00:09:26,430,453,442,0,1987
2017-07-15 00:09:26,433,453,442,0,1981
2017-07-15 00:09:45,720,405,377,1,1952
2017-07-15 00:09:58,705,438,379,1,1994
2017-07-15 00:10:04,584,3232,3346,1,0
2017-07-15 00:10:16,417,3143,3305,1,1968
2017-07-15 00:10:17,688,405,377,1,1958
2017-07-15 00:10:17,1226,3430,401,1,1984
2017-07-15 00:10:23,207,383,482,1,1983
2017-07-15 00:10:23,641,458,503,1,1987
2017-07-15 00:10:32,419,3388,3398,1,1964
2017-07-15 00:10:47,1665,320,480,1,1981
2017-07-15 00:10:46,1361,2008,335,1,1982
2017-07-15 00:10:52,291,265,412,1,1990
2017-07-15 00:11:33,682,399,384,1,1995
2017-07-15 00:11:33,200,3255,494,0,0
2017-07-15 00:11:35,201,384,258,1,1985
2017-07-15 00:11:40,668,358,312,1,1988
2017-07-15 00:11:52,556,397,395,1,1991
2017-07-15 00:11:53,181,152,195,1,1993
2017-07-15 00:11:53,868,3459,492,1,1964
2017-07-15 00:11:54,2250,449,401,1,1988
2017-07-15 00:11:54,701,303,473,1,1980
2017-07-15 00:12:14,436,505,2021,1,1991
2017-07-15 00:12:15,668,3095,3095,1,1983
2017-07-15 00:12:17,164,3447,3140,1,1990
2017-07-15 00:12:20,1186,280,291,1,1979
2017-07-15 00:12:29,1753,280,412,0,0
2017-07-15 00:12:28,220,3107,3109,1,1987
2017-07-15 00:12:30,297,3361,3414,1,1991
2017-07-15 00:12:36,532,3177,3331,1,1998
2017-07-15 00:12:49,142,252,3244,1,1979
2017-07-15 00:12:48,451,276,363,1,1979
2017-07-15 00:12:57,962,529,253,1,1980
2017-07-15 00:13:03,425,529,3259,0,0
2017-07-15 00:13:08,272,3402,261,1,1989
2017-07-15 00:13:31,416,496,368,1,1991
2017-07-15 00:13:36,519,420,3053,1,1981
2017-07-15 00:13:43,416,223,325,1,1988
2017-07-15 00:14:06,220,293,326,1,1973
2017-07-15 00:14:08,957,486,447,1,1992
2017-07-15 00:14:21,167,420,384,1,1986
2017-07-15 00:14:22,511,358,309,1,1985
2017-07-15 00:14:25,259,324,262,1,1981
2017-07-15 00:14:25,1315,428,3435,1,1990
2017-07-15 00:14:46,1291,428,3435,1,1992
2017-07-15 00:14:45,833,453,479,1,1970
2017-07-15 00:14:46,1497,453,410,1,1993
2017-07-15 00:14:47,270,3430,3101,1,1994
2017-07-15 00:14:52,607,401,355,1,1981
2017-07-15 00:14:57,562,323,3377,1,0
2017-07-15 00:15:09,1506,536,3163,0,0
2017-07-15 00:15:15,384,173,477,1,1971
2017-07-15 00:15:30,250,465,519,1,1977
2017-07-15 00:15:41,674,3107,3179,1,1986
2017-07-15 00:15:50,303,3101,3108,0,1973
2017-07-15 00:16:02,2147,3364,3082,1,1988
2017-07-15 00:16:09,389,434,453,1,1976
2017-07-15 00:16:12,342,401,326,1,1992
2017-07-15 00:16:32,319,444,345,1,1987
2017-07-15 00:16:44,256,369,382,1,1971
2017-07-15 00:16:48,197,3167,3171,1,0
2017-07-15 00:17:09,206,3074,3069,1,1987
2017-07-15 00:17:22,312,524,529,1,1989
2017-07-15 00:17:21,599,3255,482,1,1982
2017-07-15 00:17:23,278,254,297,1,1995
2017-07-15 00:17:26,324,3175,3176,1,1968
2017-07-15 00:17:32,890,312,152,1,1964
2017-07-15 00:17:41,357,237,312,1,1994
2017-07-15 00:17:43,941,480,334,1,1989
2017-07-15 00:17:46,797,492,174,1,1987
2017-07-15 00:17:58,772,254,432,1,1991
2017-07-15 00:18:12,576,3420,3421,0,0
2017-07-15 00:18:31,721,3087,3115,1,1987
2017-07-15 00:18:50,2022,3087,3042,1,1965
2017-07-15 00:18:59,1199,445,486,1,1987
2017-07-15 00:19:02,108,252,336,1,1989
2017-07-15 00:19:02,548,3458,505,1,1981
2017-07-15 00:19:05,162,217,430,1,1989
2017-07-15 00:19:07,616,310,364,1,1972
2017-07-15 00:19:18,1437,312,3108,1,1973
2017-07-15 00:19:20,1172,445,486,0,1986
2017-07-15 00:19:20,1013,3260,3255,1,1996
2017-07-15 00:19:36,1732,426,3002,1,1988
2017-07-15 00:19:54,882,3115,3076,1,1975
2017-07-15 00:19:58,917,465,465,0,0
2017-07-15 00:20:04,527,473,308,1,1985
2017-07-15 00:20:04,568,3317,3382,1,1967
2017-07-15 00:20:06,1292,487,428,1,1991
2017-07-15 00:20:19,439,447,72,1,1993
2017-07-15 00:20:22,1396,2003,251,1,1996
2017-07-15 00:20:24,1089,3131,529,1,1965
2017-07-15 00:20:31,1654,426,3002,0,0
2017-07-15 00:20:36,757,2010,545,1,1996
2017-07-15 00:20:46,747,480,462,1,1966
2017-07-15 00:20:50,6553,128,473,1,1983
2017-07-15 00:20:50,1876,3255,312,1,1968
2017-07-15 00:20:56,773,285,312,1,1982
2017-07-15 00:21:31,1134,217,3074,1,1980
2017-07-15 00:21:45,98,3093,2002,1,1979
2017-07-15 00:21:49,863,3069,3476,1,1972
2017-07-15 00:22:06,650,3463,127,1,1992
2017-07-15 00:22:08,323,3042,3052,1,1962
2017-07-15 00:22:18,714,486,495,1,1989
2017-07-15 00:22:23,397,3244,127,1,1988
2017-07-15 00:22:32,207,223,168,1,1990
2017-07-15 00:22:34,338,3457,457,1,1984
2017-07-15 00:22:38,279,505,494,1,1961
2017-07-15 00:21:41,307,3002,2008,1,1965
2017-07-15 00:22:46,472,3417,3319,1,1991
2017-07-15 00:22:58,215,151,355,1,1983
2017-07-15 00:23:14,966,401,534,1,1986
2017-07-15 00:23:20,1465,3400,3141,1,1974
2017-07-15 00:23:30,475,312,445,1,1983
2017-07-15 00:23:47,911,433,128,1,1999
2017-07-15 00:23:46,504,3402,3402,1,1970
2017-07-15 00:23:47,1168,251,477,1,1980
2017-07-15 00:23:50,200,432,3263,1,1984
2017-07-15 00:23:55,640,325,428,1,1988
2017-07-15 00:23:55,626,325,428,1,1980
2017-07-15 00:23:53,1782,3112,3324,1,1982
2017-07-15 00:23:53,1073,3293,449,1,1987
2017-07-15 00:23:56,822,355,438,1,1990
2017-07-15 00:24:15,145,462,453,1,1975
2017-07-15 00:24:15,306,460,3087,1,1987
2017-07-15 00:24:20,442,496,212,1,1954
2017-07-15 00:24:24,1319,528,433,1,1991
2017-07-15 00:24:24,389,3397,3409,1,1964
2017-07-15 00:24:27,374,448,492,1,1989
2017-07-15 00:24:31,333,3263,432,1,1987
2017-07-15 00:24:32,304,3419,416,1,1992
2017-07-15 00:24:35,324,389,3092,1,1987
2017-07-15 00:24:48,608,522,498,1,1981
2017-07-15 00:24:57,1117,3401,3347,1,1978
2017-07-15 00:24:59,3211,279,392,0,0
2017-07-15 00:25:08,441,509,346,1,1968
2017-07-15 00:25:09,343,483,174,1,1970
2017-07-15 00:25:16,809,241,3388,1,1981
2017-07-15 00:25:39,3132,279,392,0,0
2017-07-15 00:25:50,412,3170,3159,1,1987
2017-07-15 00:25:53,677,304,276,1,1996
2017-07-15 00:26:01,532,438,355,1,1992
2017-07-15 00:26:09,460,522,477,1,1971
2017-07-15 00:26:17,385,3170,3159,1,1982
2017-07-15 00:26:35,1837,471,3329,1,1976
2017-07-15 00:26:42,996,257,430,1,1985
2017-07-15 00:26:46,1435,426,296,1,1986
2017-07-15 00:26:52,720,3389,157,1,1989
2017-07-15 00:26:53,357,3078,282,1,1982
2017-07-15 00:26:53,356,3078,282,1,1982
2017-07-15 00:27:01,841,357,531,1,1984
2017-07-15 00:27:19,518,167,477,1,1960
2017-07-15 00:27:23,814,3002,405,1,1998
2017-07-15 00:27:23,2130,302,467,1,1990
2017-07-15 00:27:39,135,3244,252,1,1979
2017-07-15 00:27:47,248,355,257,1,1979
2017-07-15 00:27:50,1171,465,445,1,1988
2017-07-15 00:28:01,1174,380,428,1,1972
2017-07-15 00:28:09,357,3093,3110,1,1986
2017-07-15 00:28:20,346,483,432,1,1962
2017-07-15 00:28:25,453,500,477,1,1977
2017-07-15 00:28:34,1013,453,434,1,1976
2017-07-15 00:28:45,255,174,487,1,1994
2017-07-15 00:28:50,378,3303,3389,1,1981
2017-07-15 00:29:11,387,433,393,1,1991
2017-07-15 00:29:23,1102,173,368,1,1985
2017-07-15 00:29:32,1139,2006,3295,1,1991
2017-07-15 00:29:39,888,252,417,1,1985
2017-07-15 00:29:37,1862,3255,474,1,1970
2017-07-15 00:29:43,1180,3300,3329,1,1972
2017-07-15 00:29:42,947,433,393,0,0
2017-07-15 00:29:42,324,3353,3394,0,0
2017-07-15 00:29:47,1277,3090,394,1,1972
2017-07-15 00:29:47,398,496,470,1,1985
2017-07-15 00:29:52,1705,443,389,1,1981
2017-07-15 00:30:03,1192,3255,450,0,0
2017-07-15 00:30:12,718,432,445,1,1984
2017-07-15 00:30:18,514,479,519,1,1989
2017-07-15 00:30:19,734,457,3238,1,1976
2017-07-15 00:30:20,740,3057,3041,1,1994
2017-07-15 00:30:28,316,2008,2008,1,1965
2017-07-15 00:30:45,434,3123,3129,1,1981
2017-07-15 00:30:48,884,3086,3103,1,1985
2017-07-15 00:30:54,1302,524,3151,1,1977
2017-07-15 00:31:16,438,477,518,1,1970
2017-07-15 00:31:30,766,490,480,1,1992
2017-07-15 00:31:33,198,279,306,1,1986
2017-07-15 00:31:45,219,3066,3060,1,1989
2017-07-15 00:31:44,503,357,433,1,1985
2017-07-15 00:31:52,1585,279,279,1,1991
2017-07-15 00:32:00,1178,3156,3307,1,1981
2017-07-15 00:32:02,2777,3002,236,0,0
2017-07-15 00:32:15,393,3074,3077,1,1988
2017-07-15 00:32:17,471,3260,237,1,1966
2017-07-15 00:32:30,990,453,513,1,1983
2017-07-15 00:32:34,491,507,461,1,1993
2017-07-15 00:32:41,622,477,3259,1,1987
2017-07-15 00:33:01,565,471,3476,1,1986
2017-07-15 00:33:08,403,310,3377,1,1978
2017-07-15 00:33:18,426,393,531,1,1979
2017-07-15 00:33:22,2004,312,2021,1,1987
2017-07-15 00:33:25,612,405,358,0,0
2017-07-15 00:33:33,1337,369,421,1,1970
2017-07-15 00:33:38,306,3077,3074,1,1985
2017-07-15 00:33:40,290,3409,3440,1,1987
2017-07-15 00:33:43,373,3418,3300,1,1978
2017-07-15 00:33:46,307,3082,3101,1,1991
2017-07-15 00:33:57,648,481,3110,0,1989
2017-07-15 00:34:02,1917,309,3169,1,1990
2017-07-15 00:34:24,468,3090,3476,1,1987
2017-07-15 00:34:31,1407,3125,471,1,1986
2017-07-15 00:34:36,638,229,540,1,1993
2017-07-15 00:34:44,269,3232,274,1,1975
2017-07-15 00:34:44,1199,470,3263,1,1975
2017-07-15 00:34:53,2866,410,401,0,0
2017-07-15 00:34:59,461,3016,481,1,1987
2017-07-15 00:35:02,901,150,174,1,1991
2017-07-15 00:35:04,1567,3409,438,1,1988
2017-07-15 00:35:04,2366,328,3476,1,1984
2017-07-15 00:35:06,1221,449,368,1,1993
2017-07-15 00:35:07,2854,410,401,0,0
2017-07-15 00:35:17,556,428,433,1,1993
2017-07-15 00:35:14,2204,296,453,1,1989
2017-07-15 00:35:31,231,157,391,1,1982
2017-07-15 00:35:30,63,3359,3359,1,1985
2017-07-15 00:35:32,2845,3298,303,0,0
2017-07-15 00:35:33,554,481,3110,0,1991
2017-07-15 00:35:51,645,369,312,1,1981
2017-07-15 00:35:52,222,3313,3403,1,1985
2017-07-15 00:35:57,2829,3298,303,0,0
2017-07-15 00:36:05,389,539,539,1,1987
2017-07-15 00:36:16,274,3090,3077,1,1987
2017-07-15 00:36:17,1024,3383,3305,1,1964
2017-07-15 00:36:20,1407,3140,529,1,1959
2017-07-15 00:36:21,1012,3140,518,1,1993
2017-07-15 00:36:31,785,174,433,1,1991
2017-07-15 00:36:54,1018,311,3093,1,1981
2017-07-15 00:36:59,752,3142,3288,1,0
2017-07-15 00:37:00,511,382,127,1,1986
2017-07-15 00:37:06,735,3142,3288,1,0
2017-07-15 00:37:12,1376,462,441,1,1983
2017-07-15 00:37:15,555,348,279,1,1993
2017-07-15 00:37:16,920,2012,536,1,1982
2017-07-15 00:37:20,1031,469,380,1,1982
2017-07-15 00:37:20,700,3350,3292,1,1992
2017-07-15 00:37:32,317,3085,389,1,1985
2017-07-15 00:37:52,903,348,466,1,1974
2017-07-15 00:38:06,681,522,3163,1,1990
2017-07-15 00:38:12,1296,309,3236,1,1988
2017-07-15 00:38:20,888,348,466,1,1988
2017-07-15 00:38:24,2195,296,453,0,0
2017-07-15 00:38:35,162,393,150,1,1991
2017-07-15 00:38:37,419,3177,3166,1,1986
2017-07-15 00:38:47,288,161,254,1,1989
2017-07-15 00:38:46,272,3402,321,1,1964
2017-07-15 00:38:47,1053,345,505,0,0
2017-07-15 00:38:49,644,3177,3166,1,1985
2017-07-15 00:38:53,1042,345,505,0,0
2017-07-15 00:38:59,3291,539,3087,1,1987
2017-07-15 00:39:00,237,3162,3171,1,1975
2017-07-15 00:39:03,263,284,369,1,1990
2017-07-15 00:39:09,700,368,446,1,1975
2017-07-15 00:39:16,428,3173,480,1,1985
2017-07-15 00:39:21,1020,345,505,0,0
2017-07-15 00:39:24,523,434,3255,1,1973
2017-07-15 00:39:34,357,3454,3454,1,1983
2017-07-15 00:39:37,588,479,434,1,1996
2017-07-15 00:39:41,940,345,3236,1,1980
2017-07-15 00:39:44,299,401,438,1,1987
2017-07-15 00:39:52,909,531,432,1,1993
2017-07-15 00:39:51,452,3068,3454,1,1985
2017-07-15 00:40:03,545,3260,401,1,1992
2017-07-15 00:40:04,439,282,372,1,1984
2017-07-15 00:40:13,295,350,410,1,1989
2017-07-15 00:40:26,898,3068,3090,1,1984
2017-07-15 00:40:34,1655,3173,152,1,1985
2017-07-15 00:40:31,865,531,432,1,1992
2017-07-15 00:40:40,583,3377,3398,1,1989
2017-07-15 00:40:53,487,386,438,1,1990
2017-07-15 00:41:05,492,526,507,1,1991
2017-07-15 00:41:05,188,236,428,1,1981
2017-07-15 00:41:31,246,3255,462,1,1968
2017-07-15 00:41:32,679,3069,3074,1,1969
2017-07-15 00:41:36,831,459,3436,1,1977
2017-07-15 00:41:38,951,394,334,1,1964
2017-07-15 00:41:44,638,490,519,1,1969
2017-07-15 00:41:53,1033,3241,310,1,1981
2017-07-15 00:42:11,400,3417,3313,1,1977
2017-07-15 00:42:20,783,3434,3343,1,1985
2017-07-15 00:42:23,332,383,369,1,1982
2017-07-15 00:42:40,1518,401,3115,1,1992
2017-07-15 00:42:42,820,334,495,1,1982
2017-07-15 00:42:45,396,483,461,1,1986
2017-07-15 00:42:50,596,432,476,1,1991
2017-07-15 00:42:56,911,280,311,1,1991
2017-07-15 00:43:09,328,3435,350,1,1960
2017-07-15 00:43:24,1218,3112,244,1,1970
2017-07-15 00:43:28,198,3170,3164,1,1970
2017-07-15 00:43:40,368,3283,3164,1,1988
2017-07-15 00:43:56,487,312,2003,1,1994
2017-07-15 00:43:53,2222,432,422,1,1984
2017-07-15 00:43:55,2059,432,499,1,1988
2017-07-15 00:44:02,553,336,432,1,1988
2017-07-15 00:44:28,202,3398,3395,1,1992
2017-07-15 00:44:39,377,3476,3086,1,1988
2017-07-15 00:44:48,463,3263,403,1,1985
2017-07-15 00:44:51,847,380,3244,0,0
2017-07-15 00:45:00,851,380,3244,0,0
2017-07-15 00:45:37,188,474,537,1,1987
2017-07-15 00:45:40,434,384,421,1,1982
2017-07-15 00:45:39,311,3064,3050,1,1994
2017-07-15 00:45:56,312,268,412,1,1975
2017-07-15 00:46:08,430,507,326,1,1993
2017-07-15 00:46:13,1227,236,313,1,1985
2017-07-15 00:46:17,315,434,3258,1,1965
2017-07-15 00:46:23,751,3428,433,1,1991
2017-07-15 00:46:25,1040,238,167,1,1978
2017-07-15 00:46:40,988,401,421,1,1987
2017-07-15 00:46:50,76,3314,3314,1,1977
2017-07-15 00:47:00,1224,3087,418,1,1987
2017-07-15 00:47:01,386,3256,212,1,1988
2017-07-15 00:47:14,253,428,161,1,1964
2017-07-15 00:47:22,1287,3161,72,0,0
2017-07-15 00:47:31,1236,3161,72,0,0
2017-07-15 00:47:34,255,306,360,1,1986
2017-07-15 00:47:35,410,305,519,1,1975
2017-07-15 00:47:34,1182,3368,3423,1,1985
2017-07-15 00:47:51,995,432,405,1,1992
2017-07-15 00:47:52,253,119,324,1,1980
2017-07-15 00:48:18,930,3159,3243,1,1961
2017-07-15 00:48:18,217,3092,3107,1,1992
2017-07-15 00:48:25,1004,161,410,0,1983
2017-07-15 00:48:33,461,161,284,1,1983
2017-07-15 00:48:37,622,3263,380,1,1990
2017-07-15 00:48:37,621,3263,380,1,1994
2017-07-15 00:48:39,468,312,236,1,1970
2017-07-15 00:48:49,257,3314,3341,1,1977
2017-07-15 00:49:05,1290,396,3304,1,1982
2017-07-15 00:49:11,274,3112,3107,1,1991
2017-07-15 00:49:33,667,237,284,1,1990
2017-07-15 00:49:37,1652,3409,312,1,1994
2017-07-15 00:49:37,1938,3453,3263,1,1979
2017-07-15 00:49:50,504,401,2009,1,1973
2017-07-15 00:49:53,525,310,3407,1,1989
2017-07-15 00:49:55,154,365,120,1,1991
2017-07-15 00:49:58,579,3244,254,1,1989
2017-07-15 00:50:11,411,151,3244,1,2001
2017-07-15 00:50:25,1092,251,433,1,1987
2017-07-15 00:50:30,917,416,3068,1,1985
2017-07-15 00:50:32,1618,3063,356,1,1991
2017-07-15 00:50:37,257,539,460,1,1990
2017-07-15 00:50:38,546,281,477,1,1970
2017-07-15 00:50:42,231,317,312,1,1990
2017-07-15 00:50:52,1728,3002,525,0,0
2017-07-15 00:50:58,1742,3002,525,1,1988
2017-07-15 00:51:10,529,532,3112,1,1982
2017-07-15 00:51:16,408,3295,3350,1,1991
2017-07-15 00:51:16,777,285,317,1,1975
2017-07-15 00:51:17,985,3354,420,1,1996
2017-07-15 00:51:24,912,368,490,1,1981
2017-07-15 00:51:26,326,402,462,1,1977
2017-07-15 00:51:43,908,2003,380,1,1973
2017-07-15 00:52:13,595,402,293,1,1956
2017-07-15 00:52:16,916,462,368,1,1985
2017-07-15 00:52:16,596,494,173,1,1990
2017-07-15 00:52:22,1512,3409,312,1,1994
2017-07-15 00:52:33,619,395,3321,1,1992
2017-07-15 00:52:38,536,254,438,1,1995
2017-07-15 00:52:40,1289,3042,3064,1,1993
2017-07-15 00:53:02,748,326,127,1,1992
2017-07-15 00:53:04,1221,3078,3058,1,1983
2017-07-15 00:53:12,844,151,394,1,1989
